,평균기온(°C),일교차(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 전운량(1/10),오존(O3),미세먼지(PM10)
"('20F', '베이스 메이크업용 메이크업베이스')",-0.15603840879409941,0.027991956338105212,-0.01622981486488097,0.10839898418020391,-0.09470767388482865,-0.020138835369442675,0.09232076147965963,0.14602345703757375
"('20F', '베이스 메이크업용 컨실러')",-0.287659964753667,-0.022209651384198257,-0.05334444138563618,0.11437652813200962,-0.1502414405861216,0.008325943024051666,-0.01903988001238068,0.2184442969390371
"('20F', '베이스 메이크업용 쿠션팩트')",0.09517644491756463,0.06337740321461195,-0.029802130834866266,-0.02038287971364728,-0.022432262482401346,0.020546982831971608,0.19461579958482497,0.09122634738729109
"('20F', '베이스 메이크업용 트윈케이크')",0.15081008860312026,-0.03360213904093694,0.00945024879095154,0.008632748404120667,0.1038774076165628,0.055070486292205775,0.06602795406750409,-0.06232600833301795
"('20F', '베이스 메이크업용 파우더팩트')",0.0485286842364169,0.08909724336652383,-0.039318167391714294,0.08541485000830884,-0.048027774758460866,0.043792666609762394,0.29631462278503207,0.1120913564968672
"('20F', '베이스 메이크업용 파운데이션')",-0.022618181508774402,0.06584701862717007,-0.042091859635854545,0.07864581225409763,-0.08156988603090236,0.0018260157448978637,0.21641913135683546,0.1564740732618609
"('20F', '베이스 메이크업용 프라이머')",-0.03999230304305309,0.004691154057885684,-0.01597116509519896,0.06665690789024067,-0.06107031239046419,0.04109961597004242,0.13985347802995868,0.1760150831540045
"('20F', '벽걸이 에어컨')",0.40971533114591374,0.013089434099604896,0.0074759352777911655,-0.03153676279636118,0.1183524165991461,0.02575659015419928,0.324966017274456,-0.05713360878889314
"('20F', '벽걸이형 냉온풍기')",0.1675793294812123,-0.0038463240156668232,-0.03997766721091435,-0.02680562560504818,0.037652035263961575,-0.013002307831011039,0.07896427634008936,-0.004909537384000459
"('20F', '벽걸이형 선풍기')",0.3579689684583919,-0.018074416510104555,0.0111171014417976,-0.055678957070341754,0.1627898796427168,0.061866476845616976,0.24606810808900992,-0.08209389149587996
"('20F', '보리차')",-0.12722818484479068,0.030481057775613073,-0.07237914875892243,0.019791791773839246,-0.09408380856800537,-0.05854880026500742,-0.09882204877857609,0.062114457419120014
"('20F', '보일러')",-0.09506012928270229,-0.009993938248254714,-0.021389702816883543,-0.02589194307887938,-0.010003670256996286,-0.034312924499734436,-0.0817556625799223,0.027801610722405744
"('20F', '복분자/석류/과실즙')",0.10052475508653151,0.12237401456175657,-0.02538105684791018,0.025839852841266286,-0.0598386383953568,0.00037862916802386425,0.22324900490543526,0.0047169092164430085
"('20F', '복합식 가습기')",-0.6209466003434855,0.0787652206582013,-0.18615620672287644,-0.005052663842052507,-0.3404290283399602,-0.2183855292732833,-0.49581107784697503,0.17353941080966226
"('20F', '부추')",0.09171964644065726,-0.09326193489092026,0.09719800816198244,0.009123954910646256,0.16573457944787207,0.15515860520764338,0.012612547098958347,-0.0811212010944469
"('20F', '뷰티 눈썹정리도구')",-0.06455625653879699,0.014091830305096571,0.015183438806074648,0.0168880745832211,-0.037012377009499754,0.02183681582330975,0.06348538198492344,0.04670379224798285
"('20F', '뷰티 속눈썹/쌍꺼풀')",-0.11749993747105969,0.04606554893174287,0.020210095217099645,0.02969878165354327,-0.04035388643115683,-0.020306835940573198,-0.08622169172520383,0.07753881828822319
"('20F', '뷰티 손거울')",-0.09075025736317802,-0.036997674005173425,0.0708825837077248,0.150296837141879,-0.005962559325265545,0.03058367021028805,0.08352573245519528,0.13306085008652502
"('20F', '뷰티 타투')",0.5586063991270164,-0.09526811266155077,0.09499227114754978,-0.07088720113976367,0.2884783567922029,0.14360729154729884,0.37542769530788433,-0.1867125028232644
"('20F', '뷰티 헤어캡')",0.0020256320656306696,0.01690209386359658,-0.04267263386988631,0.021282630997175634,0.019480217086955805,0.0240801714735921,0.04366410534153017,-0.05594346637968288
"('20F', '뷰티 화장솜')",-0.09320755246105478,0.043041764990721,-0.0458068447201566,0.0017615944711639937,-0.07421272117443867,-0.025616007456928082,0.01396921645968734,0.10528982698584577
"('20F', '뷰티 화장품 공병/케이스')",0.018648690511090322,-0.07336714743362283,0.019682041791716304,0.02426139716719798,0.0587871831023529,0.05146333703880521,-0.004390975351235461,-0.01615961683864194
"('20F', '뷰티용 기름종이')",0.11476449850569323,-0.048352056583060625,0.01774012412763554,-0.00022028072105651376,0.06846355496559474,0.07371166673787112,0.049547457530663454,-0.102083539247684
"('20F', '뷰티용 면봉/귀이개')",-0.031352816126576775,-0.061058399495246996,0.019469629302390445,-0.04038294209800831,-0.001399960930903211,0.05060885931123685,-0.08466095788179266,0.010050144595823964
"('20F', '뷰티용 뷰러')",-0.21751336610719832,-0.05365843981317316,0.026859084541462706,0.10028419188133324,-0.09274189163858175,0.061019240768506254,-0.05063995717951705,0.18338656228710068
"('20F', '뷰티용 샤프너')",-0.15834135450174966,0.003496746438820283,0.007351352736058835,0.05447910753197118,-0.09968785160167622,-0.002722102554221078,-0.07922664778422593,0.00036111509044898686
"('20F', '뷰티용 여드름압출기')",0.17571563692290118,-0.10837385257612106,0.06257478488641072,-0.040809941880252366,0.14395961681556171,0.08902099986403267,0.021598881009023897,-0.10947794803039004
"('20F', '브로콜리/셀러리')",0.03292185781663078,-0.04623773469249998,0.023536120199795292,0.0852462259017631,0.05711023265822954,0.012326275161764119,-0.06405346564710118,-0.1299654210305989
"('20F', '비타민')",-0.18443540035026154,-0.0016359784778478713,-0.006325081703646654,0.04365959564192866,-0.044174184578077126,-0.005341807675557885,-0.1752160802327701,0.07963632290368118
"('20F', '비타민/화이바 음료')",-0.06663780900107083,0.11540817326820228,0.0048192893075674524,0.10903611091308343,-0.011220845316088938,-0.01742160794795732,0.13816352229643897,0.12422366263244883
"('20F', '산림욕기')",-0.009407640609074437,-0.08256233459993495,0.06996225432944464,0.11333843144886074,-0.011879794559057886,0.041504479530321575,0.055982389380303546,-0.029017255590384646
"('20F', '삼치')",-0.004702096434473262,-0.027755317752242183,0.003497290583441666,0.07628805144394536,-0.013639521595167936,-0.013586612087880656,-0.005727093445345201,-0.03505964150135473
"('20F', '상황버섯')",0.0619068727594205,-0.034415199664892475,0.053127273040108475,-0.02715974572222212,0.047594247075557775,0.002721562325350484,-0.0322896454398053,-0.010454668217522067
"('20F', '새송이버섯')",-0.013675780521213298,0.014381983371730167,-0.007418956916381597,0.012720696106431456,0.05501082061710928,0.03042144444451251,-0.06236609918885768,-0.020599750386497376
"('20F', '새우/대하')",-0.0243560859736797,-0.022102065999087397,-0.0029289459953742544,-0.015091141711283259,-0.017308762268729832,0.0814559884963548,0.06605523987944752,0.040682249299551415
"('20F', '색조 메이크업 립글로스')",-0.2701563925968371,0.02165479481506146,-0.05824612356967919,0.05787786578112466,-0.13208969032546122,-0.03352110428874275,-0.09805619471404359,0.19141857617132982
"('20F', '색조 메이크업 립라이너')",-0.1725801431660452,-0.06704094634368636,-0.03293141406790824,0.046855324593395,-0.10522631204293496,-0.002149079662915041,-0.07260826444439832,0.038778260326369815
"('20F', '색조 메이크업 립밤')",-0.6239054616469502,0.07653797151172388,-0.14070371022890263,-0.010891238941954809,-0.30069895993725954,-0.20941658600156485,-0.4840549467452604,0.20743841717432732
"('20F', '색조 메이크업 립스틱')",-0.37965493070750705,-0.07165946647321078,-0.018344540181921613,0.09675669287296476,-0.17008367881120362,-0.02369763389620402,-0.259805442171461,0.15227029833882458
"('20F', '색조 메이크업 립틴트')",-0.24944446545494964,-0.08371721310665048,-0.03069219379236723,0.030193220594703262,-0.08712181795791533,0.029750432541175768,-0.1916499861644773,0.0831671116768477
"('20F', '색조 메이크업 마스카라')",-0.31815029865183725,0.03638398587143923,-0.07174328072423992,0.0539508828030867,-0.18550299371952267,-0.0948325737473688,-0.1452346292007381,0.13174142486482623
"('20F', '색조 메이크업 볼터치')",-0.2682159656908017,0.044227414079306526,-0.055589321121519965,0.05738622172358711,-0.18816242101444663,-0.04198366982765563,-0.06595417697887276,0.13459130510759482
"('20F', '색조 메이크업 세트')",0.001288994849160487,-0.029401464234308148,0.07054771572050901,0.00878373018749083,0.04493434865187485,0.028546829412431342,0.02202057582046253,-0.017162128019720745
"('20F', '색조 메이크업 속눈썹영양제')",-0.09169292768609305,0.04407604761658933,-0.03657894217784611,0.10469927195027799,-0.08003460460323274,0.03242725342094543,0.03659471386880135,0.10260162572531448
"('20F', '색조 메이크업 쉐딩/하이라이터')",-0.1649172733594307,0.03863862918272212,0.023903122600872066,0.03233951386755791,-0.1271091918661905,0.004999412406153688,-0.02219044045128366,0.13728055909053116
"('20F', '색조 메이크업 아이라이너')",-0.20605967082055765,0.08967582975783471,-0.024334068221963663,0.077430968085594,-0.17404310599064385,-0.04708370801044882,0.07679727077439714,0.18727647207917728
"('20F', '색조 메이크업 아이브로우')",-0.07322909381959976,-0.06034506583761598,-0.015693143342573296,-0.010105075504403352,-0.05424872671661479,0.002322337109161795,-0.11993076906319225,0.02006793002352051
"('20F', '색조 메이크업 아이섀도우')",-0.43690562805237143,-0.04263506873277631,-0.03040348803322326,0.049460142854505916,-0.1923426117541648,-0.034411598042656075,-0.24520397819703876,0.2062546301501689
"('20F', '생닭/닭부분육')",-0.012943654583572103,-0.07415540949428535,0.045399697795222585,0.08691172444835785,0.009829849037464908,0.0071662654854493,-0.034515021653579676,-0.06019457740491806
"('20F', '생선류')",-0.13753294740586383,-0.029696626656480714,-0.03563265479251343,-0.014281663291223282,-0.005696237902398207,-0.027957315954916618,-0.1938790186886751,-0.04067878673785332
"('20F', '생수')",0.21392065394573456,0.1347525506596385,0.0012899432704486812,-0.011844114548629554,0.008437699451944915,-0.00833751709608028,0.28042517625229574,0.04390922909393011
"('20F', '생식/선식 분말')",0.05612897044543471,-0.00891160402615747,0.02458947529278534,0.025430170085385225,0.029881455275766626,0.05906197874894297,0.06559462667104284,-0.007043092162144438
"('20F', '샤워코롱')",0.024126392922287986,0.09328067129005527,-0.0035542143688776446,0.09829797577711495,-0.05976709902173974,-0.0404483195549315,0.21330446446532939,0.03645631289013054
"('20F', '샴푸')",-0.053309134797511724,-0.03887522938113734,0.022842950987681025,-0.01987945268868819,0.03782750080547582,0.05907697744428204,-0.1312504232667808,-0.0035627987323207017
"('20F', '선로션')",0.33247149230098433,0.08757265077912113,0.049985195582403566,0.005552266248596854,0.08553146736292179,0.0664710072650169,0.3981459713039676,-0.051407323407449294
"('20F', '선스프레이')",0.3816775030328394,-0.018850670374391143,0.026794491288283047,-0.008594145753445599,0.16651566328958717,0.05386695245847704,0.2948653970347158,-0.10348134208145132
"('20F', '선식')",0.022974059445580956,0.08524908597803693,-0.02989422987674108,0.03112479638643985,-0.06321170814325447,-0.06950059922306626,0.07704596143146511,0.03039651484992133
"('20F', '선케어용 선밤')",0.5152054464614944,-0.004644053067757489,0.06665611785279686,-0.01368890818789798,0.20589365085440203,0.10614574729902046,0.44764920987764995,-0.09962241621322515
"('20F', '선크림')",0.20771755368695416,0.138403273937095,-0.0026320856907889106,0.04464957996629879,0.007328892868090172,0.017627265593916475,0.43795154266365066,0.12619246546570384
"('20F', '선파우더')",0.11402982087076691,0.04768294998553965,-0.02659161371262268,-0.0302109206181637,-0.0008565560517483615,-0.01341101192580028,0.09581480100818675,-0.03668351380521539
"('20F', '세안도구')",-0.0526570614761834,-0.0388358028293136,0.05094914690335136,0.09856946119641663,0.04454912987664999,0.06512116299155962,0.08353642013770646,0.050723445327219556
"('20F', '소고기 등심/안심')",-0.05939912188413086,-0.06113489315329635,0.002839874109576278,0.012326103519362136,0.007294393229655628,0.0438237477871057,-0.1112023403300358,0.03297649043708554
"('20F', '소고기 육회')",0.0811636000528822,0.002062145213790928,-0.02462680307544402,0.0009715287867656039,0.03510438811978217,0.016140823728346593,0.04385322885584864,-0.11653565908043212
"('20F', '손톱정리도구')",0.08600359042008163,0.021921129246668922,-0.0005736752146270318,-0.002793168770690112,0.061487811883559965,0.02045085993653826,0.041642212967313,0.018542102588291837
"('20F', '수산 생물')",-0.10571330908007448,-0.10114743762361669,-0.02342792123840299,-0.00917767261667083,-0.003675073810136914,0.047846565123207424,-0.20541910665196275,-0.07817351991066909
"('20F', '수입우육')",0.07498134728878589,-0.15267766557175005,0.06968278883695664,-0.09067669638232184,0.11692481161673365,0.06145863020121398,-0.16379896314755696,-0.13864064611278068
"('20F', '숙취/에너지/건강 음료')",-0.002557713589415571,0.1272893217356866,0.025209128510432076,0.03659372836253523,0.00865139355395449,-0.025635320448220596,0.109711854533582,0.13544723958835395
"('20F', '스크럽/필링크림')",-0.12836205650896695,-0.02240444935967507,-0.0004917515147731272,0.07441022211066531,-0.028948808498272798,0.04737250319665506,-0.03295783856881191,0.1147108209167541
"('20F', '스킨케어 곡물팩')",0.01005510867851691,-0.022805207921449976,-0.01604688058831634,-0.013339871313958751,0.030542289211085327,0.05256455772887071,0.032504741465954175,0.0038947068244467808
"('20F', '스킨케어 마스크팩')",0.05029123327349233,0.07385037370781572,0.03536229502181061,0.010999235441401215,0.00860626428651981,0.036339476418615395,0.14788643562505924,0.08494300765935571
"('20F', '스킨케어 수면팩')",-0.17839242674436637,0.13950140600008906,-0.05039373008082152,0.021638979946983855,-0.16087824260960276,-0.022462197725834198,0.04010775308292213,0.13486541481530132
"('20F', '스킨케어 시트마스크팩')",0.047127667216065296,0.02721607003695827,0.02619273096184896,-0.03165362156864924,-0.01039414364623013,0.04192933969377823,0.14033135063683444,0.12743626103706276
"('20F', '스킨케어 워시오프팩')",-0.052498075920686144,-0.027655134311883118,-0.005729047426180649,-0.007933890783667283,-0.045376288333174176,0.015299994906960523,-0.03785964990812168,0.08214122760641171
"('20F', '스킨케어 코팩')",0.36804520345087116,-0.062054324379126106,0.10897073317248022,0.006707249330565843,0.18195938273031192,0.1367393862477595,0.28211745491793555,-0.04673071244415986
"('20F', '스킨케어 필오프팩')",0.21022790973341132,-0.10686966128279957,0.0915386010374918,-0.021376047821649768,0.1251234564617559,0.059391548894847296,-0.0073073133100413565,-0.09979128629362144
