20대 여성 판매량(개),20대 남성 판매량(개),30대 여성 판매량(개),30대 남성 판매량(개),40대 여성 판매량(개),40대 남성 판매량(개),50대 여성 판매량(개),50대 남성 판매량(개),60대 여성 판매량(개),60대 남성 판매량(개)
0.26351833,0.20322514,1.5935287,0.8192539,2.4111366,1.2444944,1.1813021,0.8529391,0.25555754,0.3059318
0.23323345,0.21156216,1.4720001,0.77871704,2.2775173,1.1873426,1.114789,0.81581354,0.24120617,0.29416263
0.23335934,0.21187162,1.46418,0.7760267,2.2652473,1.1824961,1.1085377,0.8125286,0.23980117,0.29284346
0.23223114,0.20676613,1.4730377,0.7750902,2.28133,1.1853962,1.1172523,0.81586504,0.24123597,0.2934668
0.23186588,0.20778942,1.4710464,0.77561283,2.2778988,1.1851768,1.1156797,0.81554747,0.24103332,0.29344964
0.27435875,0.21400452,1.5896568,0.82708454,2.3889122,1.2448721,1.1697359,0.849874,0.25404716,0.3058529
0.30133438,0.22302532,1.668869,0.8695097,2.463375,1.2931547,1.2066498,0.8770962,0.26381612,0.31681955
0.258708,0.20938778,1.5746479,0.8158865,2.3889923,1.238039,1.1699333,0.8481307,0.25353408,0.3058014
0.2712145,0.20526028,1.6214981,0.8302679,2.4400425,1.2587099,1.1954937,0.8618474,0.25881195,0.30964553
0.25700188,0.20334244,1.582489,0.8154478,2.4000626,1.24014,1.1755142,0.8506923,0.25421023,0.30576098
0.26358318,0.21433163,1.5754128,0.821681,2.3776836,1.2396317,1.1630383,0.8466115,0.25261712,0.3059368
0.35122585,0.2278719,1.8095913,0.92405796,2.5947456,1.3575373,1.2707262,0.91509485,0.27863765,0.3297454
0.35063744,0.21621227,1.8497238,0.92826843,2.6545029,1.373025,1.3026848,0.92978907,0.28459835,0.33355772
0.40353107,0.23337841,1.9729614,0.9931383,2.758339,1.442275,1.3560352,0.9681635,0.2990272,0.34802532
0.33879375,0.2145772,1.8628235,0.9374094,2.6827793,1.392148,1.3225441,0.94449425,0.2899959,0.3408153
0.3620596,0.22247791,1.9859295,0.999753,2.8064938,1.4750204,1.396904,0.99380684,0.31027126,0.3623767
0.525712,0.26765633,2.580021,1.2930269,3.3896408,1.8398266,1.7302647,1.1965446,0.40128207,0.44472075
0.6727848,0.28261423,2.980629,1.4275293,3.7054024,1.9607477,1.860611,1.2644553,0.4318056,0.46314335
0.81354713,0.2967291,3.0701733,1.4234247,3.735054,1.9196987,1.8287907,1.2487092,0.41243005,0.43179202
0.7878723,0.29683304,2.8409119,1.3430395,3.51412,1.8137178,1.721098,1.1912532,0.3841412,0.4054265
0.87411594,0.31838083,3.1335258,1.484724,3.796795,1.9792662,1.880106,1.2949347,0.42494607,0.4428587
1.0833216,0.39699364,4.069107,1.964385,4.7812443,2.5979452,2.4610996,1.6299071,0.5848386,0.5795016
1.3578081,0.5587964,4.74918,2.4003477,5.4272766,3.0959444,2.819158,1.8612123,0.69632506,0.68624437
1.0690851,0.40992165,4.3595314,2.1060019,5.122154,2.804287,2.648137,1.721034,0.6447375,0.63165104
1.2212925,0.40067148,4.762144,2.2353964,5.6692085,3.0066195,2.9412622,1.9082718,0.69472146,0.6576847
1.4289188,0.52148724,5.2044373,2.5450745,6.185402,3.3657045,3.2427654,2.1067643,0.77088857,0.72278666
1.6363363,0.6302886,5.728302,2.8444357,6.683172,3.7110395,3.5190792,2.264309,0.85290897,0.79077816
2.2808714,0.92337704,7.299553,3.7085104,8.187752,4.6894026,4.305067,2.7700624,1.0717431,0.9801712
1.8358583,0.6981478,6.4456406,3.216443,7.442442,4.190835,3.9276972,2.5187087,0.96996677,0.891914
1.5319185,0.48735428,5.875782,2.8122425,7.1634655,3.8375082,3.822812,2.4231572,0.9097278,0.81920636
1.2645979,0.42418194,4.6414413,2.1706915,5.3946877,2.8405514,2.7590356,1.79703,0.6469395,0.6145396
0.985796,0.35190725,3.798008,1.7942362,4.504345,2.3880882,2.2875662,1.5228839,0.53388214,0.534317
1.1279984,0.44400263,4.3272476,2.1223888,5.052414,2.7940845,2.6106458,1.7181907,0.63210857,0.62395024
1.2823915,0.4682212,4.985523,2.4147463,5.8618126,3.2107315,3.0610137,1.9798923,0.741735,0.70394254
1.327775,0.4713955,5.111021,2.4687834,6.080637,3.3009243,3.1921425,2.0626202,0.7649325,0.71814895
1.5497217,0.5909729,5.5642395,2.7526503,6.452362,3.5912924,3.3859816,2.1833668,0.8246,0.7710774
2.281106,0.9372082,7.1835976,3.6829605,7.9203987,4.6130953,4.1417613,2.6970382,1.0412345,0.96941733
3.3889647,1.3390274,10.358618,5.3898897,12.4573145,7.2198873,6.846714,4.549912,1.6788118,1.5201484
1.718421,0.61181736,9.927898,5.366639,14.997154,8.469131,8.823887,5.6458154,2.1489522,1.8835647
2.0391722,0.71285963,9.146965,4.5421896,13.585691,7.1720476,7.848093,4.627378,1.8799328,1.5718257
2.1531172,0.7830944,8.125755,4.009782,11.227772,5.9455934,6.3243895,3.7873635,1.5039573,1.2778165
2.4041433,0.9665241,8.358345,4.2401743,10.725111,5.881441,5.9178696,3.613937,1.4326485,1.2424753
2.6420107,1.073288,8.889713,4.5511484,10.867235,6.100123,5.9158125,3.696232,1.4518914,1.276875
2.5650864,1.0151329,8.907181,4.577797,10.982878,6.1993475,6.0038576,3.7795568,1.4762359,1.3051114
2.2320375,0.82471657,8.375778,4.235689,11.017006,6.032942,6.138866,3.7710066,1.4832957,1.2844088
2.418315,0.914032,8.73703,4.356269,11.652946,6.244371,6.511483,3.9134784,1.5612823,1.3252816
2.6688662,1.049571,9.243431,4.6394415,12.090486,6.5279126,6.7203074,4.036814,1.6194797,1.3752469
3.2487402,1.3320456,10.7512045,5.438711,13.736091,7.494846,7.59106,4.5914216,1.8412575,1.562104
3.7624798,1.295475,13.329796,6.345482,17.844574,9.310957,10.029258,5.977355,2.3956459,1.9622934
2.9757671,0.9029746,13.18115,6.180168,19.101402,9.744476,10.973467,6.3215637,2.6185927,2.0914698
2.8547926,0.998312,11.428568,5.4528713,16.438015,8.417838,9.383567,5.324521,2.242089,1.8031914
3.0026407,1.0852518,10.772327,5.1069984,15.032989,7.659536,8.487112,4.8141923,2.0159693,1.6243179
3.422719,1.2426414,11.882669,5.5516787,16.128761,8.1663685,9.01792,5.0669675,2.14886,1.7139478
3.494256,1.2899761,12.052489,5.763798,16.144108,8.406447,9.038092,5.276412,2.1697607,1.7796607
3.524541,1.1997471,12.699506,6.01079,17.242962,8.954691,9.722023,5.7496796,2.3260117,1.9061089
3.266859,1.0647612,13.026155,6.166603,18.309711,9.453035,10.439273,6.115407,2.49585,2.0218198
2.8160038,0.9509697,11.941214,5.7065187,17.228851,8.861398,9.867716,5.6648254,2.3625162,1.9026773
2.8598385,0.9988775,10.998675,5.2294455,15.496679,7.937937,8.784674,5.012269,2.0967693,1.6928334
2.7127218,0.89221096,9.9717045,4.595763,13.962047,6.9619455,7.8688684,4.4610186,1.850283,1.4784329
2.6346006,0.92309093,8.811195,4.0999327,11.771477,5.9062967,6.515268,3.7558434,1.5255244,1.241414
2.753973,1.0195026,8.648186,4.0913877,10.919973,5.618696,5.9410896,3.4965894,1.406799,1.1734946
2.631402,0.9578552,8.065048,3.7791147,9.929516,5.0837784,5.3369026,3.1735544,1.2596856,1.0605748
2.591133,0.95412445,8.008591,3.7971926,9.779005,5.0775976,5.250332,3.1509452,1.2440963,1.0558753
3.0029001,1.2068906,9.095963,4.4934196,10.710333,5.8273296,5.7244062,3.4939997,1.3924894,1.1995096
3.365858,1.3342829,10.167622,5.0659714,11.712041,6.515696,6.248848,3.944192,1.5354474,1.3376601
3.7897787,1.251915,12.910339,6.121601,17.239782,9.041941,9.696591,5.8695745,2.3093488,1.9206903
2.888465,0.98956156,12.160238,6.0296926,17.390392,9.296609,10.02746,6.075386,2.4141204,2.0174592
2.5118399,0.8959384,11.16131,5.546731,16.661057,8.807907,9.662123,5.643629,2.3288832,1.9300232
2.4995394,0.86371326,10.755379,5.2077074,16.50762,8.477882,9.620956,5.480544,2.2910926,1.8590794
2.6564455,0.95320845,10.061914,4.848134,15.400372,7.808998,8.969713,5.1222715,2.1140425,1.7092416
2.7815943,1.0855927,9.472065,4.613656,14.008033,7.115263,8.069665,4.616331,1.8981433,1.5422204
2.3907356,0.94534683,8.187801,3.991063,11.431309,5.881612,6.4471035,3.7804756,1.520806,1.2685561
2.232771,0.8404331,7.772112,3.7658253,10.08178,5.2999563,5.5442004,3.3249118,1.3217924,1.1269829
2.0539322,0.7807846,7.3338013,3.6272097,9.556484,5.1015053,5.270233,3.2124248,1.2551324,1.0863748
1.8761873,0.6981416,6.5935497,3.2068548,8.368517,4.4233723,4.5441465,2.7971091,1.0747536,0.94126105
2.2211714,0.81352997,7.4033947,3.550233,9.20274,4.8277617,4.9723277,3.0150933,1.1806712,1.0147029
1.8475571,0.66256523,6.281927,3.0130749,7.5827436,4.0028105,4.024314,2.5148706,0.9503828,0.8431418
1.7777681,0.6261978,5.9488697,2.8301878,7.0808086,3.7234278,3.721426,2.3425612,0.87519336,0.78470564
1.9915476,0.72600937,6.50214,3.1362038,7.7166166,4.111393,4.0839934,2.554029,0.9693084,0.860778
2.0340185,0.7360301,6.6167984,3.1781063,7.754444,4.1333303,4.087059,2.5544343,0.9729574,0.86252415
2.2460165,0.7781024,7.3113956,3.4533033,8.622578,4.5246916,4.564413,2.801166,1.0843792,0.9351684
1.8237362,0.6333451,6.082428,2.8862524,7.038519,3.7400484,3.6740685,2.3172598,0.8737271,0.7844771
1.5600424,0.56618595,5.771145,2.8233328,6.7983627,3.7344942,3.5904813,2.2896771,0.8699608,0.7996386
1.3601675,0.4885702,5.259121,2.558074,6.2737026,3.4313078,3.3086634,2.1292653,0.7982242,0.74702096
1.2370901,0.44367695,4.932102,2.3821678,5.9092417,3.2105284,3.1033835,2.0046988,0.746266,0.7069588
1.3855925,0.49899673,5.464054,2.6853762,6.71369,3.6688128,3.5905895,2.295514,0.86265504,0.7972479
1.7995176,0.6958151,6.6036167,3.361682,8.202251,4.578911,4.4610233,2.8244634,1.081078,0.9766779
1.9687185,0.747015,7.10902,3.5792818,8.938442,4.91331,4.8854475,3.0457373,1.177736,1.0417297
1.9105463,0.69264555,7.077732,3.5265532,8.97283,4.888423,4.9126887,3.0522504,1.1796049,1.0375063
1.8083239,0.64427567,6.6332493,3.2878084,8.377527,4.5375786,4.566106,2.866259,1.0860351,0.9625046
1.5139122,0.52426815,5.5868454,2.6905699,6.9543304,3.6748343,3.7145147,2.3481622,0.870998,0.7866976
2.0919466,0.7635989,6.849949,3.3262405,8.347138,4.42986,4.470728,2.7718072,1.056305,0.9255581
2.1920338,0.7802639,7.1700287,3.4380636,8.63991,4.55871,4.6151977,2.838861,1.093503,0.94805264
2.4240923,0.8973751,7.87656,3.8508987,9.2909355,5.0222483,4.9593873,3.0618987,1.1924837,1.0326743
2.030446,0.7708769,6.6780167,3.3176174,7.604348,4.233096,3.9929695,2.5501065,0.9701941,0.87973666
1.6092615,0.53376675,5.901409,2.814845,7.0970707,3.7754126,3.7595901,2.375997,0.8901113,0.8000201
1.45683,0.4752674,5.19405,2.4417067,6.259098,3.2610474,3.2655935,2.0913258,0.7579948,0.69363356
1.6003904,0.5506649,5.2323303,2.478284,6.1718264,3.231001,3.1922073,2.056046,0.7413132,0.68220425
1.6111479,0.54323006,5.0867367,2.3829908,5.956806,3.0846605,3.0592375,1.9738965,0.70694065,0.65204084
2.019824,0.68021536,6.063982,2.83313,6.925934,3.5993843,3.5637846,2.2520938,0.8314661,0.74537516
1.8998785,0.6290312,5.8488083,2.7224188,6.577635,3.4363642,3.3612027,2.1380806,0.7868396,0.7122408
1.3935642,0.447114,4.770958,2.193677,5.433653,2.8197699,2.7543144,1.7838883,0.6416707,0.60250545
1.3116302,0.41331577,4.6347313,2.1270342,5.3292656,2.7616014,2.7068172,1.7561297,0.62945426,0.59335446
1.278738,0.4164009,4.595646,2.123537,5.296665,2.765133,2.6992006,1.7507229,0.6312723,0.5979898
1.123209,0.3749957,4.2831345,1.9958467,5.0264263,2.6412878,2.57238,1.6788225,0.60312915,0.5818
1.0327902,0.3384161,4.118717,1.9061747,4.8903694,2.5521803,2.500576,1.6338973,0.58418787,0.56772816
1.3512793,0.44739294,4.964508,2.3205595,5.755966,3.0404491,2.9675274,1.9087119,0.70097804,0.6545341
1.9438505,0.6674752,6.4786377,3.0980654,7.4298096,3.994506,3.8850203,2.44663,0.92825294,0.8287451
1.3531199,0.46232462,5.0268936,2.374116,5.8321915,3.1142893,3.0213642,1.9395661,0.72019374,0.6727977
1.3735113,0.4696436,5.163372,2.45156,6.028304,3.2330675,3.138526,2.0118809,0.7500483,0.6974859
1.2495823,0.40659428,4.846403,2.265686,5.7349224,3.023425,2.9753475,1.915317,0.7017851,0.656517
1.1314249,0.3769245,4.342495,2.0169353,5.1229744,2.6791754,2.623342,1.7104392,0.61341035,0.58926105
1.1154251,0.38136578,4.3392563,2.0339289,5.135351,2.7101164,2.6439095,1.7220864,0.62233126,0.59918094
1.327054,0.4644513,5.014286,2.3854551,5.8829412,3.1514292,3.0614462,1.9692407,0.7303107,0.6836529
1.2800179,0.4196453,4.966856,2.3300323,5.9118805,3.1186876,3.079836,1.978169,0.72680247,0.67610943
1.5170126,0.53230095,5.4694138,2.6228094,6.4144554,3.4490328,3.3563604,2.1470313,0.7994689,0.7358483
1.8364563,0.65265226,6.359318,3.0829706,7.4823847,4.048545,3.9570742,2.492516,0.9479456,0.849807
1.6487503,0.57224846,5.728195,2.7380457,6.6817455,3.5725327,3.4867287,2.2274508,0.82611203,0.75307
1.5238667,0.4888568,5.3586197,2.4962187,6.342942,3.29465,3.2922473,2.0977178,0.7662482,0.696949
11.484642,4.895004,34.9284,17.519478,25.994713,15.78416,10.229984,7.236232,2.5852041,2.3330317
12.825118,4.807708,38.15156,17.41834,30.815075,16.381807,12.678262,7.5651555,3.0342598,2.3422918
11.157778,4.55287,33.399788,16.65522,25.91254,15.414503,10.577843,7.2517853,2.6336756,2.3286319
10.43336,4.227138,30.699158,15.4134865,24.289373,14.470718,10.157058,6.972973,2.5255399,2.2405083
11.432796,4.8992686,34.205776,17.350311,26.416122,15.991597,10.806265,7.4827046,2.712548,2.417898
10.023579,3.992958,28.681261,14.526717,23.310694,13.890238,10.049051,6.8030863,2.4962094,2.1976852
8.675861,3.7294707,24.94943,13.296869,19.585413,12.473319,8.318778,6.141487,2.1119573,1.9996368
7.5482054,3.2229495,21.324383,11.516119,16.828041,10.834848,7.224289,5.45534,1.8333983,1.7624736
7.0911884,2.9550726,19.792973,10.75478,15.816839,10.206094,6.8887043,5.2012334,1.7460616,1.6778249
7.0927124,2.9148154,19.588083,10.631395,15.680054,10.107515,6.8478928,5.139085,1.7349088,1.6611753
7.728342,3.175773,21.551538,11.512234,17.254269,10.93856,7.5027046,5.492812,1.8955694,1.7763964
10.106375,4.1465397,28.227978,14.748687,21.826118,13.733371,9.095249,6.48207,2.3154502,2.138211
9.716662,3.769894,26.821434,13.624016,21.505152,12.951684,9.188184,6.2480025,2.291566,2.0352511
8.092125,3.36841,22.04929,11.81546,17.239252,11.061304,7.3511424,5.418519,1.869847,1.7707418
8.647489,3.5397482,23.669079,12.788562,18.689884,12.10671,8.074588,5.9117527,2.069758,1.9588985
9.0229845,3.6797998,24.785494,13.449116,19.163195,12.632813,8.110087,6.024095,2.0988443,2.03119
7.488735,3.179704,20.195744,11.287949,15.668766,10.57287,6.7539487,5.2113237,1.7478609,1.7296278
6.2972536,2.6744227,16.914917,9.59414,13.452396,9.072266,5.951915,4.659496,1.5251887,1.5099269
5.814378,2.4740677,15.215896,8.581151,12.167361,8.109266,5.386882,4.2585516,1.3688984,1.3603411
6.523657,2.832228,18.014627,10.26289,14.595159,9.843449,6.5527678,5.1405125,1.6841475,1.6741041
6.3300943,2.6661992,17.734291,9.935405,14.668139,9.6509075,6.637396,5.105045,1.6878574,1.6529112
6.3499603,2.696881,17.367327,9.627574,14.220684,9.275086,6.3770256,4.908614,1.6179533,1.5816157
7.4662886,3.156309,21.690218,11.806967,17.915731,11.448849,8.034395,5.944078,2.035526,1.9264793
7.3443193,3.1293917,21.316776,11.752335,17.613857,11.406177,7.936406,5.9180326,2.0228245,1.9255269
6.4538116,2.6640706,17.834747,9.781794,14.936489,9.55909,6.780075,5.040015,1.7120426,1.6265528
7.205692,2.9756448,19.721516,10.671503,15.82299,10.154669,6.9223347,5.1557193,1.7524208,1.6684141
8.628921,3.539408,23.794594,12.536314,18.060534,11.539227,7.4272304,5.4873056,1.8890935,1.7956965
8.728223,3.5731428,23.846416,12.578797,17.838982,11.484144,7.2412353,5.392744,1.8507317,1.7728996
8.25371,3.4386454,22.282366,11.973943,16.671124,10.940885,6.819797,5.172681,1.7516757,1.7061107
7.8437896,3.2719927,21.19786,11.522102,16.057083,10.61091,6.68319,5.100642,1.7151191,1.6769071
5.388898,2.2397838,13.763136,7.671752,11.16672,7.2842693,4.963751,3.8505101,1.2468297,1.2189975
5.693058,2.47437,15.209131,8.756056,12.55972,8.464245,5.706129,4.50627,1.4587377,1.4575804
6.642128,2.8183413,17.584362,9.669303,13.844576,9.066625,6.0156713,4.690324,1.5278573,1.5021046
6.955886,2.9570804,19.429356,10.68947,15.798927,10.253711,7.0344677,5.356495,1.7872891,1.7272388
7.0660543,3.0640404,19.902754,11.049721,16.2275,10.628833,7.2609553,5.5818276,1.8509253,1.8042768
7.347012,3.1139696,20.767094,11.253814,16.737963,10.736216,7.3506308,5.547935,1.8616158,1.7858033
6.8417673,2.8588636,19.258188,10.48409,15.773222,10.101165,7.026218,5.288764,1.7763338,1.699141
7.078299,2.929576,19.566841,10.542297,15.609196,9.989383,6.773897,5.1018763,1.711965,1.6404922
7.842878,3.305186,21.733892,11.627295,16.761791,10.798245,7.039151,5.343238,1.785548,1.7272911
8.354387,3.528242,22.979527,12.147551,17.583088,11.214585,7.313252,5.5802164,1.8498677,1.7825955
8.527,3.6480355,23.844143,12.538699,18.174898,11.524319,7.5088105,5.6941333,1.9008684,1.8144639
10.9235325,4.486157,33.797398,16.583004,24.7314,14.763517,9.533087,6.8090954,2.4029403,2.1618824
11.347038,4.790921,35.729446,17.728077,25.803455,15.656991,9.827857,7.1164594,2.4995828,2.2747025
12.777912,5.257864,41.978523,20.166672,29.462559,17.535263,10.712718,7.8035855,2.7553017,2.4793255
13.074984,5.2914286,43.34526,20.498013,31.047058,18.038532,11.445259,8.054043,2.9169972,2.543571
12.996517,5.329949,43.126854,20.809452,30.931614,18.37877,11.487244,8.257851,2.9360092,2.618326
12.949876,5.317457,43.562866,20.773182,30.5204,18.050354,11.007457,8.000968,2.834084,2.5371485
11.276823,4.716982,35.30236,17.43182,25.502337,15.423941,9.730569,7.127689,2.480984,2.2665124
9.182589,3.9147055,26.75194,13.883462,20.85238,12.944603,8.731901,6.4514494,2.2007453,2.0491693
8.722254,3.6841578,24.947235,13.002374,19.974346,12.346123,8.592463,6.3140903,2.158969,2.000368
10.453359,4.4059,31.578783,16.02092,24.084381,14.72564,9.786597,7.1523786,2.472568,2.2632937
9.909079,4.157258,29.40054,15.022727,22.756617,13.957701,9.407271,6.8966413,2.3705926,2.1794515
8.977293,3.8748639,26.043758,13.76131,20.95262,13.114261,9.096737,6.743823,2.3002203,2.1449327
9.567957,4.047221,28.105545,14.425514,22.147827,13.555689,9.328325,6.7770157,2.3472228,2.1490602
12.876632,5.077582,42.047237,19.380703,30.358387,17.049469,11.212198,7.5710316,2.821418,2.3737645
13.910334,5.6041746,47.82447,22.525555,34.844017,20.083353,12.907524,8.864743,3.2756557,2.7913318
13.687786,5.4602537,47.26938,22.079561,34.006485,19.53606,12.422382,8.615934,3.1589584,2.7148945
13.1297455,5.331434,44.48638,21.032284,31.22422,18.32392,11.246782,8.136555,2.896842,2.5752828
13.777772,5.635147,48.037037,22.380993,33.308193,19.33981,11.671822,8.36586,3.0136876,2.649768
13.56887,5.5297728,47.393692,22.07264,33.131935,19.124498,11.699545,8.235143,2.995071,2.6083426
13.1787405,5.2928343,43.755207,20.605663,30.907124,17.923502,11.205145,7.899882,2.850547,2.4815102
12.8770275,5.370341,41.813114,20.66249,29.36956,18.051834,10.832376,8.202399,2.805728,2.5976152
12.904023,5.2050047,43.150684,20.23166,30.281174,17.54506,10.904352,7.769272,2.788676,2.4456487
13.633037,5.45895,47.961205,22.126156,34.262592,19.424269,12.32072,8.410536,3.1229067,2.6479778
14.112934,5.4223914,49.568604,21.716518,35.950054,19.069645,12.902621,8.111772,3.1957557,2.5008473
14.259072,5.2057557,49.73786,21.014145,37.270878,18.762825,13.716944,8.036919,3.3214598,2.425899
14.468314,5.733721,49.873642,23.110481,36.372787,20.685057,13.440599,9.369043,3.41378,2.914981
15.430268,6.0343776,54.404583,24.640963,39.60943,22.162045,14.371627,9.843275,3.6323166,3.0838802
14.864768,5.5843363,52.1725,23.027983,38.336052,20.844078,13.94655,9.139586,3.4926085,2.8777404
13.68559,5.3355007,46.95261,21.381777,34.78443,19.448143,12.997971,8.696058,3.2816486,2.7729926
13.109353,5.19671,44.841328,20.553028,32.86965,18.511929,12.192734,8.2274275,3.0879045,2.6414943
13.5642605,5.312065,46.79696,21.169441,34.147354,18.968199,12.517441,8.340818,3.1623788,2.6585736
13.797451,5.630684,48.009083,22.324139,34.592762,19.870487,12.607588,8.759478,3.2323418,2.8000042
14.725727,5.819983,52.088654,23.482977,37.799713,20.985004,13.6299925,9.097295,3.44724,2.8801343
14.990787,5.9002476,52.989937,23.554935,38.416,20.975225,13.749097,8.967206,3.450452,2.8308618
14.8096895,5.8239408,52.32892,22.845406,38.0926,20.287445,13.601299,8.509567,3.3744836,2.685943
14.302534,5.7149377,50.59903,22.645615,36.73129,20.10551,13.21207,8.5418005,3.315359,2.7106605
14.313288,5.520868,50.62246,22.15494,37.74926,19.90398,13.857629,8.417272,3.405057,2.6384454
13.423007,5.5865707,46.31552,22.062096,32.042988,19.058548,11.323293,8.319001,2.9402149,2.644918
12.74681,4.988348,40.87806,19.097311,28.902718,16.686491,10.572201,7.5978436,2.7058651,2.3759604
14.31354,5.5489006,47.127853,21.647137,34.510654,19.446342,12.905726,8.9535675,3.2692063,2.7754302
14.394896,5.750223,48.201363,22.61066,35.789528,20.558805,13.594482,9.492161,3.4513493,2.9731522
12.462282,5.090103,40.31682,19.376583,31.026024,17.954355,12.389504,8.498183,3.1166716,2.6917968
9.907869,4.231637,30.598555,15.678371,25.219229,15.195125,11.044236,7.8033423,2.7705412,2.4864357
10.85516,4.578642,33.828506,16.85708,26.643082,15.874639,11.083955,7.8174653,2.7922182,2.491647
12.294495,5.128555,40.187107,19.385666,30.21113,17.732704,11.835019,8.312569,3.0128496,2.6607049
13.522783,5.4194756,44.414074,20.95497,33.003918,19.059805,12.649579,8.825241,3.2185662,2.7991643
14.208775,5.6547723,45.455086,21.469872,34.266758,19.687523,13.373711,9.341994,3.3839474,2.9081354
15.431574,6.170183,51.637764,24.554264,38.943314,22.693607,15.068828,10.735489,3.821389,3.356935
17.182112,6.6138926,59.61607,27.86729,45.79193,26.382084,17.70273,12.406502,4.427279,3.93589
18.487946,6.862438,64.20777,29.507893,50.270287,28.48761,19.610254,13.423562,4.826771,4.2903404
18.028759,6.4661865,61.335747,27.974518,49.612816,27.667698,20.057085,13.341616,4.88476,4.2482204
16.478134,6.3808208,54.573704,26.306349,46.046944,26.597706,19.807047,13.539104,4.877985,4.303894
18.264381,6.745411,61.330368,28.958107,51.24719,29.333006,21.629175,14.699972,5.2904625,4.713337
